first_name,last_name,email,invoice_date,total,quantity,unit_price,track_name
Michelle,Brooks,michelleb@aol.com,2022-11-16,5.94,1,0.99,The Lemon Song
Michelle,Brooks,michelleb@aol.com,2022-11-16,5.94,1,0.99,Ramble On
Michelle,Brooks,michelleb@aol.com,2022-11-16,5.94,1,0.99,Friends
Frank,Ralston,fralston@gmail.com,2022-11-19,8.91,1,0.99,That's The Way
Frank,Ralston,fralston@gmail.com,2022-11-19,8.91,1,0.99,Ten Years Gone
Frank,Ralston,fralston@gmail.com,2022-11-19,8.91,1,0.99,Achilles Last Stand
Frank,Ralston,fralston@gmail.com,2022-11-19,8.91,1,0.99,Tea For One
Frank,Ralston,fralston@gmail.com,2022-11-19,8.91,1,0.99,No Quarter
Frank,Ralston,fralston@gmail.com,2022-11-19,8.91,1,0.99,Música De Trabalho
Frank,Ralston,fralston@gmail.com,2022-11-19,8.91,1,0.99,Dezesseis
Frank,Ralston,fralston@gmail.com,2022-11-19,8.91,1,0.99,O Livro Dos Dias
Frank,Ralston,fralston@gmail.com,2022-11-19,8.91,1,0.99,Indios
Ellie,Sullivan,ellie.sullivan@shaw.ca,2022-11-24,13.86,1,0.99,Dezesseis
Ellie,Sullivan,ellie.sullivan@shaw.ca,2022-11-24,13.86,1,0.99,American Woman
Ellie,Sullivan,ellie.sullivan@shaw.ca,2022-11-24,13.86,1,0.99,Honolulu
Ellie,Sullivan,ellie.sullivan@shaw.ca,2022-11-24,13.86,1,0.99,Brumário
Ellie,Sullivan,ellie.sullivan@shaw.ca,2022-11-24,13.86,1,0.99,Tudo Bem
Ellie,Sullivan,ellie.sullivan@shaw.ca,2022-11-24,13.86,1,0.99,Pseudo Silk Kimono
Ellie,Sullivan,ellie.sullivan@shaw.ca,2022-11-24,13.86,1,0.99,White Feather
Ellie,Sullivan,ellie.sullivan@shaw.ca,2022-11-24,13.86,1,0.99,De Noite Na Cama
Ellie,Sullivan,ellie.sullivan@shaw.ca,2022-11-24,13.86,1,0.99,O Xote Das Meninas
Ellie,Sullivan,ellie.sullivan@shaw.ca,2022-11-24,13.86,1,0.99,Seek And You Shall Find
Ellie,Sullivan,ellie.sullivan@shaw.ca,2022-11-24,13.86,1,0.99,Heavy Love Affair
Ellie,Sullivan,ellie.sullivan@shaw.ca,2022-11-24,13.86,1,0.99,Shakes and Ladders
Ellie,Sullivan,ellie.sullivan@shaw.ca,2022-11-24,13.86,1,0.99,Nothing Else Matters
Ellie,Sullivan,ellie.sullivan@shaw.ca,2022-11-24,13.86,1,0.99,Last Caress/Green Hell
Lucas,Mancini,lucas.mancini@yahoo.it,2022-12-02,0.99,1,0.99,Motorbreath
Johannes,Van der Berg,johavanderberg@yahoo.nl,2022-12-15,1.98,1,0.99,Jump In The Fire
Johannes,Van der Berg,johavanderberg@yahoo.nl,2022-12-15,1.98,1,0.99,(Anesthesia) Pulling Teeth
Enrique,Muñoz,enrique_munoz@yahoo.es,2022-12-15,1.98,1,0.99,Phantom Lord
Enrique,Muñoz,enrique_munoz@yahoo.es,2022-12-15,1.98,1,0.99,Seek & Destroy
Emma,Jones,emma_jones@hotmail.com,2022-12-16,3.96,1,0.99,Ain't My Bitch
Emma,Jones,emma_jones@hotmail.com,2022-12-16,3.96,1,0.99,The House Jack Built
Emma,Jones,emma_jones@hotmail.com,2022-12-16,3.96,1,0.99,King Nothing
Emma,Jones,emma_jones@hotmail.com,2022-12-16,3.96,1,0.99,Bleeding Me
Diego,Gutiérrez,diego.gutierrez@yahoo.ar,2022-12-17,5.94,1,0.99,Mama Said
Diego,Gutiérrez,diego.gutierrez@yahoo.ar,2022-12-17,5.94,1,0.99,Battery
Diego,Gutiérrez,diego.gutierrez@yahoo.ar,2022-12-17,5.94,1,0.99,Disposable Heroes
Diego,Gutiérrez,diego.gutierrez@yahoo.ar,2022-12-17,5.94,1,0.99,Fuel
Diego,Gutiérrez,diego.gutierrez@yahoo.ar,2022-12-17,5.94,1,0.99,Better Than You
Diego,Gutiérrez,diego.gutierrez@yahoo.ar,2022-12-17,5.94,1,0.99,Where The Wild Things Are
François,Tremblay,ftremblay@gmail.com,2022-12-20,8.91,1,0.99,Ride The Lightning
François,Tremblay,ftremblay@gmail.com,2022-12-20,8.91,1,0.99,The Call Of Ktulu
François,Tremblay,ftremblay@gmail.com,2022-12-20,8.91,1,0.99,My World
François,Tremblay,ftremblay@gmail.com,2022-12-20,8.91,1,0.99,Blackened
François,Tremblay,ftremblay@gmail.com,2022-12-20,8.91,1,0.99,The Frayed Ends Of Sanity
François,Tremblay,ftremblay@gmail.com,2022-12-20,8.91,1,0.99,My Ship
François,Tremblay,ftremblay@gmail.com,2022-12-20,8.91,1,0.99,I Don't Wanna Be Kissed (By Anyone But You)
François,Tremblay,ftremblay@gmail.com,2022-12-20,8.91,1,0.99,A Noite Do Meu Bem
François,Tremblay,ftremblay@gmail.com,2022-12-20,8.91,1,0.99,Brasil
Roberto,Almeida,roberto.almeida@riotur.gov.br,2022-12-25,13.86,1,0.99,Saudade Dos Aviões Da Panair (Conversando No Bar)
Roberto,Almeida,roberto.almeida@riotur.gov.br,2022-12-25,13.86,1,0.99,Caso Você Queira Saber
Roberto,Almeida,roberto.almeida@riotur.gov.br,2022-12-25,13.86,1,0.99,Dance
Roberto,Almeida,roberto.almeida@riotur.gov.br,2022-12-25,13.86,1,0.99,Aos Leões
Roberto,Almeida,roberto.almeida@riotur.gov.br,2022-12-25,13.86,1,0.99,Demorou!
Roberto,Almeida,roberto.almeida@riotur.gov.br,2022-12-25,13.86,1,0.99,Home Sweet Home
Roberto,Almeida,roberto.almeida@riotur.gov.br,2022-12-25,13.86,1,0.99,Intro
Roberto,Almeida,roberto.almeida@riotur.gov.br,2022-12-25,13.86,1,0.99,Scentless Apprentice
Roberto,Almeida,roberto.almeida@riotur.gov.br,2022-12-25,13.86,1,0.99,In Bloom
Roberto,Almeida,roberto.almeida@riotur.gov.br,2022-12-25,13.86,1,0.99,On A Plain
Roberto,Almeida,roberto.almeida@riotur.gov.br,2022-12-25,13.86,1,0.99,Mundaréu
Roberto,Almeida,roberto.almeida@riotur.gov.br,2022-12-25,13.86,1,0.99,Nossa Gente (Avisa Là)
Roberto,Almeida,roberto.almeida@riotur.gov.br,2022-12-25,13.86,1,0.99,Revolta Olodum
Roberto,Almeida,roberto.almeida@riotur.gov.br,2022-12-25,13.86,1,0.99,Vai Valer
Richard,Cunningham,ricunningham@hotmail.com,2023-01-02,0.99,1,0.99,Nebulosa Do Amor
Patrick,Gray,patrick.gray@aol.com,2023-01-15,1.98,1,0.99,Caleidoscópio
Patrick,Gray,patrick.gray@aol.com,2023-01-15,1.98,1,0.99,Trac Trac
Robert,Brown,robbrown@shaw.ca,2023-01-15,1.98,1,0.99,Mensagen De Amor (2000)
Robert,Brown,robbrown@shaw.ca,2023-01-15,1.98,1,0.99,La Bella Luna
Martha,Silk,marthasilk@gmail.com,2023-01-16,3.96,1,0.99,Uma Brasileira
Martha,Silk,marthasilk@gmail.com,2023-01-16,3.96,1,0.99,Saber Amar
Martha,Silk,marthasilk@gmail.com,2023-01-16,3.96,1,0.99,O Amor Nao Sabe Esperar
Martha,Silk,marthasilk@gmail.com,2023-01-16,3.96,1,0.99,Caleidoscópio
Madalena,Sampaio,masampaio@sapo.pt,2023-01-17,5.94,1,0.99,Lanterna Dos Afogados
Madalena,Sampaio,masampaio@sapo.pt,2023-01-17,5.94,1,0.99,Meu Erro
Madalena,Sampaio,masampaio@sapo.pt,2023-01-17,5.94,1,0.99,Selvagem
Madalena,Sampaio,masampaio@sapo.pt,2023-01-17,5.94,1,0.99,Bark at the Moon
Madalena,Sampaio,masampaio@sapo.pt,2023-01-17,5.94,1,0.99,"Mama, I'm Coming Home"
Madalena,Sampaio,masampaio@sapo.pt,2023-01-17,5.94,1,0.99,Believer
Marc,Dubois,marc.dubois@hotmail.com,2023-01-20,8.91,1,0.99,Iron Man
Marc,Dubois,marc.dubois@hotmail.com,2023-01-20,8.91,1,0.99,Shining In The Light
Marc,Dubois,marc.dubois@hotmail.com,2023-01-20,8.91,1,0.99,Heart In Your Hand
Marc,Dubois,marc.dubois@hotmail.com,2023-01-20,8.91,1,0.99,United Colours
Marc,Dubois,marc.dubois@hotmail.com,2023-01-20,8.91,1,0.99,Miss Sarajevo
Marc,Dubois,marc.dubois@hotmail.com,2023-01-20,8.91,1,0.99,Theme From The Swan
Marc,Dubois,marc.dubois@hotmail.com,2023-01-20,8.91,1,0.99,Women In Uniform
Marc,Dubois,marc.dubois@hotmail.com,2023-01-20,8.91,1,0.99,Corduroy
Marc,Dubois,marc.dubois@hotmail.com,2023-01-20,8.91,1,0.99,MFC
Enrique,Muñoz,enrique_munoz@yahoo.es,2023-01-25,13.86,1,0.99,F*Ckin' Up
Enrique,Muñoz,enrique_munoz@yahoo.es,2023-01-25,13.86,1,0.99,Gone
Enrique,Muñoz,enrique_munoz@yahoo.es,2023-01-25,13.86,1,0.99,Ghost
Enrique,Muñoz,enrique_munoz@yahoo.es,2023-01-25,13.86,1,0.99,Arc
Enrique,Muñoz,enrique_munoz@yahoo.es,2023-01-25,13.86,1,0.99,Porch
Enrique,Muñoz,enrique_munoz@yahoo.es,2023-01-25,13.86,1,0.99,W.M.A.
Enrique,Muñoz,enrique_munoz@yahoo.es,2023-01-25,13.86,1,0.99,Jah Seh No
Enrique,Muñoz,enrique_munoz@yahoo.es,2023-01-25,13.86,1,0.99,Crystal Ball
Enrique,Muñoz,enrique_munoz@yahoo.es,2023-01-25,13.86,1,0.99,Brain Damage
Enrique,Muñoz,enrique_munoz@yahoo.es,2023-01-25,13.86,1,0.99,O Bicho Tá Pregando
Enrique,Muñoz,enrique_munoz@yahoo.es,2023-01-25,13.86,1,0.99,Bohemian Rhapsody
Enrique,Muñoz,enrique_munoz@yahoo.es,2023-01-25,13.86,1,0.99,Somebody To Love
Enrique,Muñoz,enrique_munoz@yahoo.es,2023-01-25,13.86,1,0.99,We Are The Champions
Enrique,Muñoz,enrique_munoz@yahoo.es,2023-01-25,13.86,1,0.99,My Melancholy Blues
František,Wichterlová,frantisekw@jetbrains.com,2023-02-02,0.99,1,0.99,Untitled
Helena,Holý,hholy@gmail.com,2023-02-15,1.98,1,0.99,How The West Was Won And Where It Got Us
Helena,Holý,hholy@gmail.com,2023-02-15,1.98,1,0.99,The Wake-Up Bomb
Daan,Peeters,daan_peeters@apple.be,2023-02-15,1.98,1,0.99,Undertow
Daan,Peeters,daan_peeters@apple.be,2023-02-15,1.98,1,0.99,Leave
Eduardo,Martins,eduardo@woodstock.com.br,2023-02-16,3.96,1,0.99,Bittersweet Me
Eduardo,Martins,eduardo@woodstock.com.br,2023-02-16,3.96,1,0.99,Binky The Doormat
Eduardo,Martins,eduardo@woodstock.com.br,2023-02-16,3.96,1,0.99,"So Fast, So Numb"
Eduardo,Martins,eduardo@woodstock.com.br,2023-02-16,3.96,1,0.99,Electrolite
Mark,Philips,mphilips12@shaw.ca,2023-02-17,5.94,1,0.99,Endgame
Mark,Philips,mphilips12@shaw.ca,2023-02-17,5.94,1,0.99,Country Feedback
Mark,Philips,mphilips12@shaw.ca,2023-02-17,5.94,1,0.99,Talk About The Passion
Mark,Philips,mphilips12@shaw.ca,2023-02-17,5.94,1,0.99,Green Grow The Rushes
Mark,Philips,mphilips12@shaw.ca,2023-02-17,5.94,1,0.99,I Believe
Mark,Philips,mphilips12@shaw.ca,2023-02-17,5.94,1,0.99,It's The End Of The World As We Know It (And I Feel Fine)
Dan,Miller,dmiller@comcast.com,2023-02-20,8.91,1,0.99,Puteiro Em João Pessoa
Dan,Miller,dmiller@comcast.com,2023-02-20,8.91,1,0.99,O Dia Em Que A Terra Parou
Dan,Miller,dmiller@comcast.com,2023-02-20,8.91,1,0.99,Todo Mundo Explica
Dan,Miller,dmiller@comcast.com,2023-02-20,8.91,1,0.99,Rock Das Aranhas (Ao Vivo) (Live)
Dan,Miller,dmiller@comcast.com,2023-02-20,8.91,1,0.99,I Could Have Lied
Dan,Miller,dmiller@comcast.com,2023-02-20,8.91,1,0.99,Naked In The Rain
Dan,Miller,dmiller@comcast.com,2023-02-20,8.91,1,0.99,By The Way
Dan,Miller,dmiller@comcast.com,2023-02-20,8.91,1,0.99,Can't Stop
Dan,Miller,dmiller@comcast.com,2023-02-20,8.91,1,0.99,On Mercury
Robert,Brown,robbrown@shaw.ca,2023-02-25,13.86,1,0.99,Californication
Robert,Brown,robbrown@shaw.ca,2023-02-25,13.86,1,0.99,Road Trippin'
Robert,Brown,robbrown@shaw.ca,2023-02-25,13.86,1,0.99,Closer To The Heart
Robert,Brown,robbrown@shaw.ca,2023-02-25,13.86,1,0.99,Persuasion
Robert,Brown,robbrown@shaw.ca,2023-02-25,13.86,1,0.99,Funky Piano
Robert,Brown,robbrown@shaw.ca,2023-02-25,13.86,1,0.99,Stars
Robert,Brown,robbrown@shaw.ca,2023-02-25,13.86,1,0.99,Três Lados
Robert,Brown,robbrown@shaw.ca,2023-02-25,13.86,1,0.99,Ali
Robert,Brown,robbrown@shaw.ca,2023-02-25,13.86,1,0.99,Um Dia Qualquer
Robert,Brown,robbrown@shaw.ca,2023-02-25,13.86,1,0.99,My Mistake
Robert,Brown,robbrown@shaw.ca,2023-02-25,13.86,1,0.99,Soot & Stars
Robert,Brown,robbrown@shaw.ca,2023-02-25,13.86,1,0.99,Bullet With Butterfly Wings
Robert,Brown,robbrown@shaw.ca,2023-02-25,13.86,1,0.99,Real Love
Robert,Brown,robbrown@shaw.ca,2023-02-25,13.86,1,0.99,Rusty Cage
Isabelle,Mercier,isabelle_mercier@apple.fr,2023-03-05,0.99,1,0.99,Starburst
Terhi,Hämäläinen,terhi.hamalainen@apple.fi,2023-03-18,1.98,1,0.99,Heliopolis
Terhi,Hämäläinen,terhi.hamalainen@apple.fi,2023-03-18,1.98,1,0.99,It Doesn't Matter
Hugh,O'Reilly,hughoreilly@apple.ie,2023-03-18,1.98,1,0.99,End Of Romanticism
Hugh,O'Reilly,hughoreilly@apple.ie,2023-03-18,1.98,1,0.99,Crossfire
Johannes,Van der Berg,johavanderberg@yahoo.nl,2023-03-19,3.96,1,0.99,Let Me Love You Baby
Johannes,Van der Berg,johavanderberg@yahoo.nl,2023-03-19,3.96,1,0.99,Travis Walk
Johannes,Van der Berg,johavanderberg@yahoo.nl,2023-03-19,3.96,1,0.99,Scratch-N-Sniff
Johannes,Van der Berg,johavanderberg@yahoo.nl,2023-03-19,3.96,1,0.99,Riviera Paradise
Emma,Jones,emma_jones@hotmail.com,2023-03-20,5.94,1,0.99,No Memory
Emma,Jones,emma_jones@hotmail.com,2023-03-20,5.94,1,0.99,Piece Of Pie
Emma,Jones,emma_jones@hotmail.com,2023-03-20,5.94,1,0.99,Where The River Goes
Emma,Jones,emma_jones@hotmail.com,2023-03-20,5.94,1,0.99,Cigaro
Emma,Jones,emma_jones@hotmail.com,2023-03-20,5.94,1,0.99,Question!
Emma,Jones,emma_jones@hotmail.com,2023-03-20,5.94,1,0.99,The Sun Road
Manoj,Pareek,manoj.pareek@rediff.com,2023-03-23,8.91,1,0.99,Chaos-Control
Manoj,Pareek,manoj.pareek@rediff.com,2023-03-23,8.91,1,0.99,Cursed Diamonds
Manoj,Pareek,manoj.pareek@rediff.com,2023-03-23,8.91,1,0.99,High Head Blues
Manoj,Pareek,manoj.pareek@rediff.com,2023-03-23,8.91,1,0.99,Hard To Handle
Manoj,Pareek,manoj.pareek@rediff.com,2023-03-23,8.91,1,0.99,(White Man) In Hammersmith Palais
Manoj,Pareek,manoj.pareek@rediff.com,2023-03-23,8.91,1,0.99,Bankrobber
Manoj,Pareek,manoj.pareek@rediff.com,2023-03-23,8.91,1,0.99,Rock The Casbah
Manoj,Pareek,manoj.pareek@rediff.com,2023-03-23,8.91,1,0.99,Breathe
Manoj,Pareek,manoj.pareek@rediff.com,2023-03-23,8.91,1,0.99,True Believers
Daan,Peeters,daan_peeters@apple.be,2023-03-28,13.86,1,0.99,Love Removal Machine
Daan,Peeters,daan_peeters@apple.be,2023-03-28,13.86,1,0.99,Sweet Soul Sister
Daan,Peeters,daan_peeters@apple.be,2023-03-28,13.86,1,0.99,I Looked At You
Daan,Peeters,daan_peeters@apple.be,2023-03-28,13.86,1,0.99,"De Do Do Do, De Da Da Da"
Daan,Peeters,daan_peeters@apple.be,2023-03-28,13.86,1,0.99,Time Is On My Side
Daan,Peeters,daan_peeters@apple.be,2023-03-28,13.86,1,0.99,Under My Thumb
Daan,Peeters,daan_peeters@apple.be,2023-03-28,13.86,1,0.99,Saint Of Me
Daan,Peeters,daan_peeters@apple.be,2023-03-28,13.86,1,0.99,You Got Me Rocking
Daan,Peeters,daan_peeters@apple.be,2023-03-28,13.86,1,0.99,Suck On The Jugular
Daan,Peeters,daan_peeters@apple.be,2023-03-28,13.86,1,0.99,Sister Awake
Daan,Peeters,daan_peeters@apple.be,2023-03-28,13.86,1,0.99,Life Line
Daan,Peeters,daan_peeters@apple.be,2023-03-28,13.86,1,0.99,Babylon
Daan,Peeters,daan_peeters@apple.be,2023-03-28,13.86,1,0.99,Boris The Spider
Daan,Peeters,daan_peeters@apple.be,2023-03-28,13.86,1,0.99,Let's See Action
Heather,Leacock,hleacock@gmail.com,2023-04-05,0.99,1,0.99,Música No Ar
John,Gordon,johngordon22@yahoo.com,2023-04-18,1.98,1,0.99,Salve Nossa Senhora
John,Gordon,johngordon22@yahoo.com,2023-04-18,1.98,1,0.99,Você Fugiu
Victor,Stevens,vstevens@yahoo.com,2023-04-18,1.98,1,0.99,Compadre
Victor,Stevens,vstevens@yahoo.com,2023-04-18,1.98,1,0.99,Réu Confesso
Patrick,Gray,patrick.gray@aol.com,2023-04-19,3.96,1,0.99,Gostava Tanto De Você
Patrick,Gray,patrick.gray@aol.com,2023-04-19,3.96,1,0.99,Não Quero Dinheiro
Patrick,Gray,patrick.gray@aol.com,2023-04-19,3.96,1,0.99,A Festa Do Santo Reis
Patrick,Gray,patrick.gray@aol.com,2023-04-19,3.96,1,0.99,Padre Cícero
Martha,Silk,marthasilk@gmail.com,2023-04-20,5.94,1,0.99,Balanço
Martha,Silk,marthasilk@gmail.com,2023-04-20,5.94,1,0.99,Comida
Martha,Silk,marthasilk@gmail.com,2023-04-20,5.94,1,0.99,Os Cegos Do Castelo
Martha,Silk,marthasilk@gmail.com,2023-04-20,5.94,1,0.99,Flores
Martha,Silk,marthasilk@gmail.com,2023-04-20,5.94,1,0.99,Cabeça Dinossauro
Martha,Silk,marthasilk@gmail.com,2023-04-20,5.94,1,0.99,Homem Primata (Vinheta)
Fynn,Zimmermann,fzimmermann@yahoo.de,2023-04-23,14.91,1,0.99,Sonifera Ilha
Fynn,Zimmermann,fzimmermann@yahoo.de,2023-04-23,14.91,1,0.99,Amanhã Não Se Sabe
Fynn,Zimmermann,fzimmermann@yahoo.de,2023-04-23,14.91,1,0.99,Eu E Ela
Fynn,Zimmermann,fzimmermann@yahoo.de,2023-04-23,14.91,1,1.99,"Exodus, Pt. 1"
Fynn,Zimmermann,fzimmermann@yahoo.de,2023-04-23,14.91,1,1.99,Unfinished Business
Fynn,Zimmermann,fzimmermann@yahoo.de,2023-04-23,14.91,1,1.99,A Day In the Life
Fynn,Zimmermann,fzimmermann@yahoo.de,2023-04-23,14.91,1,1.99,Genesis
Fynn,Zimmermann,fzimmermann@yahoo.de,2023-04-23,14.91,1,1.99,Nothing to Hide
Fynn,Zimmermann,fzimmermann@yahoo.de,2023-04-23,14.91,1,1.99,Distractions
Hugh,O'Reilly,hughoreilly@apple.ie,2023-04-28,21.86,1,1.99,Adrift
Hugh,O'Reilly,hughoreilly@apple.ie,2023-04-28,21.86,1,1.99,...And Found
Hugh,O'Reilly,hughoreilly@apple.ie,2023-04-28,21.86,1,1.99,The Other 48 Days
Hugh,O'Reilly,hughoreilly@apple.ie,2023-04-28,21.86,1,1.99,The 23rd Psalm
Hugh,O'Reilly,hughoreilly@apple.ie,2023-04-28,21.86,1,1.99,The Long Con
Hugh,O'Reilly,hughoreilly@apple.ie,2023-04-28,21.86,1,1.99,The Whole Truth
Hugh,O'Reilly,hughoreilly@apple.ie,2023-04-28,21.86,1,1.99,S.O.S.
Hugh,O'Reilly,hughoreilly@apple.ie,2023-04-28,21.86,1,1.99,Exodus (Part 2) [Season Finale]
Hugh,O'Reilly,hughoreilly@apple.ie,2023-04-28,21.86,1,0.99,The Fly
Hugh,O'Reilly,hughoreilly@apple.ie,2023-04-28,21.86,1,0.99,Walk On
Hugh,O'Reilly,hughoreilly@apple.ie,2023-04-28,21.86,1,0.99,Spanish Eyes
Hugh,O'Reilly,hughoreilly@apple.ie,2023-04-28,21.86,1,0.99,Hallelujah Here She Comes
Hugh,O'Reilly,hughoreilly@apple.ie,2023-04-28,21.86,1,0.99,City Of Blinding Lights
Hugh,O'Reilly,hughoreilly@apple.ie,2023-04-28,21.86,1,0.99,Mofo
Luís,Gonçalves,luisg@embraer.com.br,2023-05-06,0.99,1,0.99,All Along The Watchtower
Leonie,Köhler,leonekohler@surfeu.de,2023-05-19,1.98,1,0.99,I Still Haven't Found What I'm Looking for
Leonie,Köhler,leonekohler@surfeu.de,2023-05-19,1.98,1,0.99,Freedom For My People
Bjørn,Hansen,bjorn.hansen@yahoo.no,2023-05-19,1.98,1,0.99,Pride (In The Name Of Love)
Bjørn,Hansen,bjorn.hansen@yahoo.no,2023-05-19,1.98,1,0.99,Love Rescue Me
Helena,Holý,hholy@gmail.com,2023-05-20,3.96,1,0.99,Heartland
Helena,Holý,hholy@gmail.com,2023-05-20,3.96,1,0.99,The Star Spangled Banner
Helena,Holý,hholy@gmail.com,2023-05-20,3.96,1,0.99,All I Want Is You
Helena,Holý,hholy@gmail.com,2023-05-20,3.96,1,0.99,New Year's Day
Eduardo,Martins,eduardo@woodstock.com.br,2023-05-21,5.94,1,0.99,Bad
Eduardo,Martins,eduardo@woodstock.com.br,2023-05-21,5.94,1,0.99,Sweetest Thing
Eduardo,Martins,eduardo@woodstock.com.br,2023-05-21,5.94,1,0.99,All I Want Is You
Eduardo,Martins,eduardo@woodstock.com.br,2023-05-21,5.94,1,0.99,Like A Song...
Eduardo,Martins,eduardo@woodstock.com.br,2023-05-21,5.94,1,0.99,Red Light
Eduardo,Martins,eduardo@woodstock.com.br,2023-05-21,5.94,1,0.99,Babyface
Frank,Harris,fharris@google.com,2023-05-24,8.91,1,0.99,The First Time
Frank,Harris,fharris@google.com,2023-05-24,8.91,1,0.99,Homely Girl
Frank,Harris,fharris@google.com,2023-05-24,8.91,1,0.99,Bring Me Your Cup
Frank,Harris,fharris@google.com,2023-05-24,8.91,1,0.99,Hang 'Em High
Frank,Harris,fharris@google.com,2023-05-24,8.91,1,0.99,Little Guitars (Intro)
Frank,Harris,fharris@google.com,2023-05-24,8.91,1,0.99,Ain't Talkin' 'bout Love
Frank,Harris,fharris@google.com,2023-05-24,8.91,1,0.99,Panama
Frank,Harris,fharris@google.com,2023-05-24,8.91,1,0.99,Can't Stop Loving You
Frank,Harris,fharris@google.com,2023-05-24,8.91,1,0.99,You Really Got Me
Victor,Stevens,vstevens@yahoo.com,2023-05-29,18.86,1,0.99,Neworld
Victor,Stevens,vstevens@yahoo.com,2023-05-29,18.86,1,0.99,Primary
Victor,Stevens,vstevens@yahoo.com,2023-05-29,18.86,1,0.99,Headspace
Victor,Stevens,vstevens@yahoo.com,2023-05-29,18.86,1,0.99,Tudo Na Mais Santa Paz
Victor,Stevens,vstevens@yahoo.com,2023-05-29,18.86,1,0.99,Samba Do Jato
Victor,Stevens,vstevens@yahoo.com,2023-05-29,18.86,1,0.99,Now You're Gone
Victor,Stevens,vstevens@yahoo.com,2023-05-29,18.86,1,0.99,Faixa Amarela
Victor,Stevens,vstevens@yahoo.com,2023-05-29,18.86,1,0.99,Sem Essa de Malandro Agulha
Victor,Stevens,vstevens@yahoo.com,2023-05-29,18.86,1,0.99,Verdade
Victor,Stevens,vstevens@yahoo.com,2023-05-29,18.86,1,1.99,Diversity Day
Victor,Stevens,vstevens@yahoo.com,2023-05-29,18.86,1,1.99,Halloween
Victor,Stevens,vstevens@yahoo.com,2023-05-29,18.86,1,1.99,The Carpet
Victor,Stevens,vstevens@yahoo.com,2023-05-29,18.86,1,1.99,Gay Witch Hunt
Victor,Stevens,vstevens@yahoo.com,2023-05-29,18.86,1,1.99,"A Benihana Christmas, Pts. 1 & 2"
Camille,Bernard,camille.bernard@yahoo.fr,2023-06-06,1.99,1,1.99,How to Stop an Exploding Man
Dominique,Lefebvre,dominiquelefebvre@gmail.com,2023-06-19,2.98,1,1.99,Through a Looking Glass
Dominique,Lefebvre,dominiquelefebvre@gmail.com,2023-06-19,2.98,1,0.99,Your Time Is Gonna Come
Wyatt,Girard,wyatt.girard@yahoo.fr,2023-06-19,3.98,1,1.99,"Battlestar Galactica, Pt. 2"
Wyatt,Girard,wyatt.girard@yahoo.fr,2023-06-19,3.98,1,1.99,"Lost Planet of the Gods, Pt. 1"
Terhi,Hämäläinen,terhi.hamalainen@apple.fi,2023-06-20,7.96,1,1.99,The Lost Warrior
Terhi,Hämäläinen,terhi.hamalainen@apple.fi,2023-06-20,7.96,1,1.99,"The Gun On Ice Planet Zero, Pt. 1"
Terhi,Hämäläinen,terhi.hamalainen@apple.fi,2023-06-20,7.96,1,1.99,The Magnificent Warriors
Terhi,Hämäläinen,terhi.hamalainen@apple.fi,2023-06-20,7.96,1,1.99,"The Living Legend, Pt. 1"
Johannes,Van der Berg,johavanderberg@yahoo.nl,2023-06-21,8.94,1,1.99,"War of the Gods, Pt. 2"
Johannes,Van der Berg,johavanderberg@yahoo.nl,2023-06-21,8.94,1,1.99,"Greetings from Earth, Pt. 2"
Johannes,Van der Berg,johavanderberg@yahoo.nl,2023-06-21,8.94,1,1.99,The Hand of God
Johannes,Van der Berg,johavanderberg@yahoo.nl,2023-06-21,8.94,1,0.99,Instant Karma
Johannes,Van der Berg,johavanderberg@yahoo.nl,2023-06-21,8.94,1,0.99,Cold Turkey
Johannes,Van der Berg,johavanderberg@yahoo.nl,2023-06-21,8.94,1,0.99,"Oh, My Love"
Steve,Murray,steve.murray@yahoo.uk,2023-06-24,8.91,1,0.99,Imagine
Steve,Murray,steve.murray@yahoo.uk,2023-06-24,8.91,1,0.99,[Just Like] Starting Over
Steve,Murray,steve.murray@yahoo.uk,2023-06-24,8.91,1,0.99,Fairies Wear Boots
Steve,Murray,steve.murray@yahoo.uk,2023-06-24,8.91,1,0.99,"Sabbath, Bloody Sabbath"
Steve,Murray,steve.murray@yahoo.uk,2023-06-24,8.91,1,0.99,Loving You Sunday Morning
Steve,Murray,steve.murray@yahoo.uk,2023-06-24,8.91,1,0.99,Tease Me Please Me
Steve,Murray,steve.murray@yahoo.uk,2023-06-24,8.91,1,0.99,Top O' The Morning To Ya
Steve,Murray,steve.murray@yahoo.uk,2023-06-24,8.91,1,0.99,Guess Who's Back
Steve,Murray,steve.murray@yahoo.uk,2023-06-24,8.91,1,0.99,Feel It
Bjørn,Hansen,bjorn.hansen@yahoo.no,2023-06-29,15.86,1,0.99,Um Lugar ao Sol
Bjørn,Hansen,bjorn.hansen@yahoo.no,2023-06-29,15.86,1,0.99,Chega no Suingue
Bjørn,Hansen,bjorn.hansen@yahoo.no,2023-06-29,15.86,1,1.99,The Economist
Bjørn,Hansen,bjorn.hansen@yahoo.no,2023-06-29,15.86,1,0.99,Din Din Wo (Little Child)
Bjørn,Hansen,bjorn.hansen@yahoo.no,2023-06-29,15.86,1,1.99,Something Nice Back Home
Bjørn,Hansen,bjorn.hansen@yahoo.no,2023-06-29,15.86,1,0.99,Call Me a Dog
